,WELLNUM,DEPTH,GR,NEU,DEN,RMED,RDEP,DTC,PEF,DTS,PHIF,SW,VSH,IF_anomaly_scores,IF_anomaly,SVM_anomaly_scores,SVM_anomaly,LOF_anomaly_scores,LOF_anomaly
6621,2,11864.5,93.8264,0.1538,2.6204,3.2329,3.1553,70.9221,0.0598,122.1575,0.02,1.0,0.6732,0.03689607838406045,1,0.03183089389108318,1,0.31297019977823215,1
6622,2,11864.83,94.0678,0.1503,2.6165,3.3058,3.1694,71.0019,0.06,122.3484,0.02,1.0,0.6751,0.034214574305625634,1,0.030591227398304,1,0.33040349388174006,1
6623,2,11865.16,94.9526,0.1525,2.6152,3.2505000000000006,3.1064999999999996,71.0817,0.0608,122.5392,0.02,1.0,0.6822,0.03630359814601497,1,0.02364834114371206,1,0.33604203806309974,1
6624,2,11865.49,96.4549,0.1582,2.6163,3.1519999999999997,3.06,71.1767,0.0613,122.7459,0.02,1.0,0.6941,0.03661391584553603,1,0.011559185615737988,1,0.3156571604771973,1
6625,2,11865.81,98.7552,0.1671,2.6181,3.1164999999999994,3.0284999999999997,71.283,0.0605,122.9644,0.02,1.0,0.7123,0.03022381552801201,1,-0.007173767171821055,-1,0.3037807730867801,1
6626,2,11866.14,100.109,0.177,2.6197,3.0661,2.9887,71.3893,0.0584,123.1829,0.02,1.0,0.7231,0.028560890349422385,1,-0.018858245889191494,-1,0.3041829907574729,1
6627,2,11866.47,101.963,0.1859,2.6215,2.9934,2.9437999999999995,71.5573,0.0559,123.5517,0.02,1.0,0.7378,0.026492981195515963,1,-0.03543524619044547,-1,0.26532883554903197,1
6628,2,11866.8,104.394,0.1922,2.6247,2.8740999999999994,2.8667,71.7805,0.0544,124.0553,0.02,1.0,0.7571,0.026021858483852633,1,-0.058406569281487464,-1,0.16960689870452472,1
6629,2,11867.13,105.972,0.1988,2.6288,2.7337,2.7835,72.0037,0.0543,124.5589,0.02,1.0,0.7696,0.011838295309803237,1,-0.07430218840352154,-1,0.18038216696656106,1
6630,2,11867.45,107.111,0.1995,2.6311,2.6661,2.7451,72.133,0.0544,124.8587,0.02,1.0,0.7787,0.009207127779946978,1,-0.08589348465295643,-1,0.14064011900762008,1
6631,2,11867.78,105.577,0.1953,2.6297,2.6158,2.7144,72.2623,0.0535,125.1585,0.02,1.0,0.7665,0.013130616594096478,1,-0.07099005018346816,-1,0.1407585837447951,1
6632,2,11868.11,108.092,0.1933,2.6253,2.5886,2.6788999999999996,72.5592,0.0519,125.8625,0.02,1.0,0.7864,0.014999038380187624,1,-0.0959504627902561,-1,0.18980484339831039,1
6633,2,11868.44,108.717,0.191,2.6209,2.6608,2.6957999999999998,72.8562,0.0509,126.5665,0.02,1.0,0.7914,0.01484636223362229,1,-0.10163636801314624,-1,0.21464296865019583,1
6634,2,11868.77,110.814,0.1883,2.6187,2.6952999999999996,2.716,73.1846,0.0515,127.2937,0.02,1.0,0.808,0.010510171499414356,1,-0.12320655197083852,-1,0.2897468128423488,1
6635,2,11869.09,109.616,0.1851,2.619,2.701,2.7176999999999993,73.5544,0.0531,128.0515,0.02,1.0,0.7985,0.015995058147070085,1,-0.11011012690994448,-1,0.3169193476851625,1
6636,2,11869.42,109.474,0.1809,2.6211,2.7237999999999998,2.7278999999999995,73.9242,0.0547,128.8092,0.02,1.0,0.7974,0.021369953114863505,1,-0.10817827694768312,-1,0.32875809173194526,1
6637,2,11869.75,106.779,0.175,2.6238,2.7558,2.7417,74.1757,0.0562,129.3579,0.02,1.0,0.776,0.020908791715341046,1,-0.08025828480469954,-1,0.28033784170895615,1
6638,2,11870.08,104.22,0.1667,2.626,2.7796,2.7537999999999996,74.2369,0.0575,129.5702,0.02,1.0,0.7557,0.026817105110404527,1,-0.05527523019077307,-1,0.22121302758581995,1
6639,2,11870.41,104.833,0.1565,2.6269,2.7965,2.7519999999999993,74.2981,0.0581,129.7826,0.02,1.0,0.7606,0.02576796564371503,1,-0.060960650488823376,-1,0.28636314476708047,1
6640,2,11870.74,100.92,0.146,2.6256,2.7833,2.7417,74.3001,0.058,129.8244,0.02,1.0,0.7295,0.032056679618573614,1,-0.02524270261790207,-1,-0.030239951310394808,-1
6641,2,11871.06,96.4866,0.1382,2.6236,2.7976,2.7468,74.1845,0.0575,129.5282,0.02,1.0,0.6943,0.031942661329737276,1,0.011604149819163467,1,-0.03438750567535487,-1
6642,2,11871.39,91.9292,0.1352,2.6226,2.832,2.7537999999999996,74.069,0.0573,129.232,0.02,1.0,0.6582,0.04235911036989565,1,0.04544824452409557,1,0.11423222101967379,1
6643,2,11871.72,92.0265,0.137,2.624,2.9141,2.7853,73.8906,0.0583,128.8846,0.02,1.0,0.6589,0.04074051458682443,1,0.045168978375954794,1,0.1215578962779611,1
6644,2,11872.05,98.185,0.1421,2.6268,2.9876,2.8335999999999997,73.5559,0.0611,128.4099,0.02,1.0,0.7078,0.027568651459894955,1,-0.0012565864708449226,-1,0.16010149125486706,1
6645,2,11872.38,103.888,0.1472,2.6276,3.0438999999999994,2.8536,73.2213,0.0649,127.9352,0.02,1.0,0.7531,0.023887952605588292,1,-0.05125871874201948,-1,0.12498080212670426,1
6646,2,11872.7,107.601,0.157,2.6232,3.0769,2.8711,72.9282,0.0675,127.4841,0.02,1.0,0.7825,0.01261141155834783,1,-0.08744092349661514,-1,0.22859552521794968,1
6647,2,11873.03,105.639,0.165,2.6131,3.0815999999999995,2.8684,72.7671,0.0668,127.1078,0.0211,1.0,0.767,0.01770656173782309,1,-0.06813383713119947,-1,0.18227638551819214,1
6648,2,11873.36,104.583,0.1722,2.6017,2.9657,2.7878999999999996,72.6059,0.0631,126.7316,0.0276,1.0,0.7586,0.02985472246674259,1,-0.0589821251576268,-1,0.12011356576039023,1
6649,2,11873.69,100.502,0.1771,2.5941,2.6616,2.6300999999999997,72.4665,0.0586,126.3893,0.0319,1.0,0.7262,0.0381825223975612,1,-0.024109489380407467,-1,0.2700206256020665,1
6650,2,11874.02,101.636,0.1786,2.5895,2.5228999999999995,2.5696999999999997,72.4183,0.0554,126.1907,0.0346,1.0,0.7352,0.039135468602133405,1,-0.03504396477933369,-1,0.2174512972576932,1
6651,2,11874.34,100.756,0.1761,2.5831,2.5093999999999994,2.5602999999999994,72.3701,0.0538,125.9922,0.0382,1.0,0.7282,0.0370915344931938,1,-0.027439093718840013,-1,0.2768942986755447,1
6652,2,11874.67,99.271,0.1675,2.572,2.6793999999999993,2.6221,72.326,0.0523,125.7897,0.0446,1.0,0.7164,0.03787477293128283,1,-0.013661793866049265,-1,0.28007136780195174,1
6653,2,11875.0,95.1637,0.1568,2.56,2.8564999999999996,2.6991999999999994,72.3058,0.05,125.5636,0.0514,1.0,0.6838,0.046514803571685914,1,0.020369325153183127,1,0.25390800701449145,1
6654,2,11875.33,88.3025,0.1427,2.5544,2.9381,2.7210999999999994,72.2856,0.0475,125.3376,0.0546,1.0,0.6294,0.054209468033407815,1,0.06817470234364009,1,0.2854056581074651,1
6655,2,11875.66,83.2538,0.1281,2.5581,2.9125,2.6935999999999996,72.2468,0.0469,125.0566,0.0525,1.0,0.5893,0.056607761199561346,1,0.09666585950640183,1,0.25424073908544886,1
6656,2,11875.98,77.9713,0.1169,2.5681,2.8314,2.6544,72.0317,0.0495,124.2549,0.0468,1.0,0.5474,0.06135575550171174,1,0.12043844824506778,1,0.25570859033398374,1
6657,2,11876.31,71.2675,0.1114,2.5778,2.6974999999999993,2.5949,71.8167,0.0545,123.4532,0.0413,1.0,0.4942,0.07124583360051145,1,0.14233307320284894,1,0.3163037676629431,1
6658,2,11876.64,68.1708,0.1111,2.5823,2.5253999999999994,2.5177,71.5917,0.0605,122.6441,0.0387,1.0,0.4696,0.07384497229624543,1,0.148487310640121,1,0.2819140922013237,1
6659,2,11876.97,65.2316,0.1141,2.5821,2.3265999999999996,2.4174999999999995,71.1684,0.0674,121.6847,0.0388,1.0,0.4463,0.07649987751139159,1,0.1519827763148669,1,0.2774396105871608,1
6660,2,11877.3,69.1206,0.1209,2.5785,2.2327999999999997,2.3819,70.7451,0.0751,120.7253,0.0409,1.0,0.4771,0.07251300248815495,1,0.14331031178994635,1,0.3010955734362636,1
6661,2,11877.63,70.2748,0.1251,2.5714,2.2815,2.4063,70.3216,0.0816,119.7653,0.0449,1.0,0.4863,0.06589577708488081,1,0.14023105226556254,1,0.32526668492854405,1
6662,2,11877.95,69.6569,0.1313,2.5602,2.3138,2.4245999999999994,70.1101,0.0837,119.1185,0.0513,1.0,0.4814,0.07094081964681681,1,0.14168372909921345,1,0.3066171045334706,1
6663,2,11878.28,73.6011,0.1385,2.5467,2.3231,2.4253,69.8984,0.0804,118.4714,0.059,1.0,0.5127,0.06751640370323575,1,0.13025254904266603,1,0.31629471115750984,1
6664,2,11878.61,78.8882,0.1422,2.535,2.3581,2.4417999999999997,69.6867,0.0739,117.8242,0.0657,1.0,0.5547,0.05988601336467225,1,0.11025408596731268,1,0.29242240885216053,1
6665,2,11878.94,85.5372,0.1421,2.5284,2.4252,2.473,69.7338,0.067,118.066,0.0695,1.0,0.6074,0.05544537715152825,1,0.07772296796440514,1,0.2783825952562069,1
6666,2,11879.26,92.9222,0.1423,2.5271,2.5028999999999995,2.5025,69.7941,0.0616,118.3531,0.0702,1.0,0.666,0.03948005934002352,1,0.03111958591932762,1,0.29635265191756366,1
6667,2,11879.59,99.1404,0.141,2.5302,2.5479,2.5181,69.8544,0.0572,118.6403,0.0685,1.0,0.7154,0.026650000600646706,1,-0.01680213160943822,-1,0.3042692265421203,1
6668,2,11879.92,104.79,0.1395,2.537,2.6087,2.5358,70.1496,0.0532,119.1885,0.0646,1.0,0.7602,0.026299047953225463,1,-0.06663833199343117,-1,0.16770891076631234,1
6669,2,11880.25,108.983,0.1392,2.5466,2.6788999999999996,2.5681,70.4699,0.0496,119.7645,0.0591,1.0,0.7935,0.015886047574317164,1,-0.1074788119783534,-1,-0.1685648617892197,-1
6670,2,11880.58,110.186,0.1433,2.5586,2.6935999999999996,2.5806,70.7902,0.0481,120.3406,0.0522,1.0,0.8031,0.017937604616667935,1,-0.11955900553255105,-1,-0.11741476928078876,-1
6671,2,11880.91,111.39,0.1483,2.5717,2.6472,2.5565,71.0435,0.05,121.1152,0.0447,1.0,0.8126,0.017527135204227384,1,-0.1324774565566713,-1,-0.21768355137184647,-1
6672,2,11881.23,112.669,0.1554,2.5837,2.5717999999999996,2.5266,71.2855,0.0548,121.9234,0.0379,1.0,0.8228,0.019884589483818882,1,-0.14672369570155297,-1,-0.11596570826049168,-1
6673,2,11881.56,114.841,0.1639,2.5916,2.5263,2.5055,71.5274,0.06,122.7317,0.0334,1.0,0.84,0.011462373809174087,1,-0.17137931179070165,-1,0.025438056665347597,1
6674,2,11881.89,115.88,0.1729,2.5929,2.5413,2.5125999999999995,71.8479,0.0624,123.6832,0.0326,1.0,0.8483,0.009909554414384847,1,-0.18302581110197025,-1,0.13766311549952692,1
6675,2,11882.22,114.677,0.1793,2.5893,2.5815999999999995,2.5456999999999996,72.187,0.0611,124.6688,0.0347,1.0,0.8387,0.011255302237724252,1,-0.16830969300167453,-1,0.12261844960107537,1
6676,2,11882.55,116.461,0.1882,2.5852,2.6248,2.5657999999999994,72.5262,0.0579,125.6545,0.037,1.0,0.8529,-0.004305065853459911,-1,-0.1885711162312873,-1,0.2193982917072188,1
6677,2,11882.87,116.051,0.1913,2.585,2.6663999999999994,2.5848,72.8027,0.0552,126.5872,0.0371,1.0,0.8496,-0.005952180465297219,-1,-0.1831584771175585,-1,0.24147186799525056,1
6678,2,11883.2,116.043,0.1945,2.5895,2.7386,2.6131,73.0593,0.0543,127.5032,0.0346,1.0,0.8495,-0.012344194380488172,-1,-0.18235472176866097,-1,0.2639105417326355,1
6679,2,11883.53,114.713,0.1977,2.5963,2.8297,2.647,73.316,0.0545,128.4192,0.0307,1.0,0.839,-0.008204363914438906,-1,-0.1660060728568169,-1,0.24858611269890551,1
6680,2,11883.86,114.574,0.1971,2.603,2.8984,2.6766,73.4186,0.0554,129.0277,0.0269,1.0,0.8379,-0.00950089263094589,-1,-0.16386549625531188,-1,0.2588596178402418,1
6681,2,11884.19,118.125,0.1982,2.6091,2.8894999999999995,2.6736,73.4587,0.0572,129.5114,0.0234,1.0,0.8661,-0.017912505491238462,-1,-0.20606300819201806,-1,0.30139059439349014,1
6682,2,11884.51,118.535,0.1929,2.6141,2.7433999999999994,2.6107999999999993,73.4988,0.0596,129.9951,0.0205,1.0,0.8693,-0.007961830249397894,-1,-0.21201803486849258,-1,0.31808101431836366,1
6683,2,11884.84,119.969,0.1916,2.6165,2.609,2.5610999999999997,73.4948,0.061,130.1413,0.02,1.0,0.8807,-0.006973535968370581,-1,-0.23075772326649258,-1,0.31176214276835545,1
6684,2,11885.17,124.378,0.1919,2.6156,2.5694,2.5471999999999997,73.4683,0.0603,130.1163,0.02,1.0,0.9157,-0.006901133239920365,-1,-0.288591218460283,-1,0.04009897836576881,1
6685,2,11885.5,126.896,0.1935,2.6131,2.5397,2.5337,73.4418,0.0583,130.0914,0.0211,1.0,0.9357,-0.009738451826152739,-1,-0.32344675198476125,-1,-0.2388686299289131,-1
6686,2,11885.83,126.785,0.1938,2.6123,2.5105999999999997,2.5183,73.4125,0.0572,130.1908,0.0215,1.0,0.9348,-0.009247465426990287,-1,-0.32211838442333374,-1,-0.22310163026326468,-1
6687,2,11886.16,126.688,0.1983,2.6141,2.5451999999999995,2.5372999999999997,73.3813,0.058,130.368,0.0205,1.0,0.934,-0.010352681146980403,-1,-0.32054936611905305,-1,-0.21058685866880245,-1
6688,2,11886.48,123.137,0.1985,2.6164,2.6493999999999995,2.5786,73.3501,0.0594,130.5452,0.02,1.0,0.9059,-0.013639143715294955,-1,-0.27157425815937586,-1,0.18398933261457562,1
6689,2,11886.81,121.405,0.1991,2.6173,2.6839,2.5907999999999998,73.4695,0.0604,130.8905,0.02,1.0,0.8921,-0.013992907646201647,-1,-0.24860724016605218,-1,0.2859757605472957,1
6690,2,11887.14,118.942,0.1981,2.6172,2.5485999999999995,2.5419999999999994,73.7037,0.0614,131.3639,0.02,1.0,0.8726,-0.011470479377485687,-1,-0.21812704930653126,-1,0.3215873966640115,1
6691,2,11887.47,118.639,0.1988,2.6175,2.3943,2.4679,73.938,0.0631,131.8373,0.02,1.0,0.8702,-0.009442670642447859,-1,-0.2152406300513121,-1,0.320103643396662,1
6692,2,11887.79,118.848,0.1994,2.6181,2.3063,2.4225,74.1939,0.0649,132.4736,0.02,1.0,0.8718,-0.009779776687387609,-1,-0.21824492096493486,-1,0.3201036433966622,1
6693,2,11888.12,118.581,0.2028,2.6184,2.3180999999999994,2.4244,74.4698,0.0655,133.2605,0.02,1.0,0.8697,-0.008563317810257653,-1,-0.21469266344388416,-1,0.3152931654138824,1
6694,2,11888.45,117.351,0.2061,2.618,2.2923,2.4035,74.7457,0.0642,134.0474,0.02,1.0,0.8599,-0.009444808570375551,-1,-0.19971294289257457,-1,0.264678061338945,1
6695,2,11888.78,116.81,0.2139,2.6174,2.2266,2.3743999999999996,75.0492,0.0616,134.347,0.02,1.0,0.8556,-0.011189514439225223,-1,-0.19348492250878735,-1,0.2649802148817735,1
6696,2,11889.11,113.856,0.2189,2.6181,2.2365,2.3609,75.3837,0.0592,134.1002,0.02,1.0,0.8322,0.0036068229067892643,1,-0.15882673546730075,-1,0.2903575432920722,1
6697,2,11889.44,109.913,0.2223,2.6207,2.3297999999999996,2.4021,75.7182,0.0581,133.8534,0.02,1.0,0.8009,0.005019071252527207,1,-0.11479101270845149,-1,0.269939905368493,1
6698,2,11889.76,109.155,0.2243,2.6247,2.4193,2.4411,75.8626,0.0586,133.2945,0.02,1.0,0.7949,0.005541040773226702,1,-0.10618247889249233,-1,0.2607756655587443,1
6699,2,11890.09,106.778,0.2246,2.6287,2.5013,2.4714999999999994,75.8054,0.0599,132.8025,0.02,1.0,0.776,0.0016380221262397576,1,-0.08146700439397137,-1,0.3091256176268825,1
6700,2,11890.42,104.824,0.2221,2.6308,2.5952999999999995,2.4980999999999995,75.7481,0.0604,132.3105,0.02,1.0,0.7605,0.006457211288837694,1,-0.061860572913360556,-1,0.2942559844359056,1
6701,2,11890.75,104.414,0.2143,2.6308,2.675,2.5259,75.6336,0.0595,131.3264,0.02,1.0,0.7573,0.01198072245435422,1,-0.05749885784689468,-1,0.2773559819446352,1
6702,2,11891.08,105.268,0.2053,2.6298,2.7136999999999993,2.5388,75.4563,0.0579,130.0141,0.02,1.0,0.764,0.009798737414551673,1,-0.06548413011694265,-1,0.3162410001678696,1
6703,2,11891.4,109.265,0.1974,2.6282,2.7293,2.538,75.1746,0.0564,128.1555,0.02,1.0,0.7958,0.009585422337369642,1,-0.10566421423095562,-1,0.286445449228913,1
6704,2,11891.73,111.097,0.189,2.6262,2.7414999999999994,2.5402999999999993,74.8928,0.0556,126.297,0.02,1.0,0.8103,0.012462647135446758,1,-0.12521252548390294,-1,0.339056432869127,1
6705,2,11892.06,110.266,0.1834,2.6234,2.7688,2.5495,74.602,0.0549,125.0013,0.02,1.0,0.8037,0.01481304409037898,1,-0.11629005779172985,-1,0.3471328176052908,1
6706,2,11892.39,107.493,0.1796,2.6202,2.7788,2.558,74.2924,0.0542,124.8619,0.02,1.0,0.7817,0.021173787468741156,1,-0.08766426771808256,-1,0.25870595821426234,1
6707,2,11892.72,105.483,0.1767,2.6172,2.7301999999999995,2.5398999999999994,73.9828,0.054,124.7225,0.02,1.0,0.7657,0.026350053868116896,1,-0.06832809425839059,-1,0.3115742821388384,1
6708,2,11893.04,106.82,0.1748,2.6154,2.643,2.4950999999999994,73.7552,0.0549,124.6337,0.02,1.0,0.7764,0.028010998231302764,1,-0.08221468169449508,-1,0.24972763375490703,1
6709,2,11893.37,109.704,0.1725,2.616,2.5747999999999998,2.4634999999999994,73.7393,0.0571,124.6753,0.02,1.0,0.7992,0.02790456318329787,1,-0.11221934931643318,-1,0.3326195085798971,1
6710,2,11893.7,112.361,0.1744,2.6184,2.5633999999999997,2.4656,73.7235,0.0596,124.717,0.02,1.0,0.8203,0.021759385106073448,1,-0.1409889081886604,-1,0.29026144712030155,1
6711,2,11894.03,114.11,0.1798,2.6211,2.5732,2.4661,73.7601,0.0613,124.8099,0.02,1.0,0.8342,0.01564789538306105,1,-0.16057590802529376,-1,0.28055936341837273,1
6712,2,11894.36,112.755,0.1832,2.6231,2.5554,2.4576,73.9713,0.0619,125.0724,0.02,1.0,0.8235,0.01870971848770503,1,-0.14524124591480359,-1,0.2952053326722419,1
6713,2,11894.68,108.664,0.1839,2.6238,2.5129,2.4368,74.1824,0.062,125.335,0.02,1.0,0.791,0.025258975716219656,1,-0.10145390617788053,-1,0.2747039505780233,1
6714,2,11895.01,107.978,0.1859,2.6238,2.4421999999999997,2.4042,74.4031,0.0619,125.6735,0.02,1.0,0.7855,0.025714726664428977,1,-0.09474702273905677,-1,0.275254495499226,1
6715,2,11895.34,111.086,0.1901,2.6227,2.3642999999999996,2.3745999999999996,74.666,0.061,126.3499,0.02,1.0,0.8102,0.017884262333675238,1,-0.1277233751999347,-1,0.33697450444480936,1
6716,2,11895.67,113.682,0.1933,2.6219,2.3011,2.3553,74.929,0.0597,127.0263,0.02,1.0,0.8308,0.009931951805677575,1,-0.15672877091174087,-1,0.29404446550240504,1
6717,2,11896.0,114.219,0.1952,2.623,2.2467,2.3357,75.1801,0.0589,127.6936,0.02,1.0,0.8351,0.00038899715397489043,1,-0.16307174521045908,-1,0.2805417232820564,1
6718,2,11896.33,115.732,0.1986,2.6264,2.243,2.3371,75.3558,0.0592,128.3031,0.02,1.0,0.8471,-0.006741923982494402,-1,-0.18055588863114735,-1,0.2498955702459975,1
6719,2,11896.65,114.634,0.2001,2.63,2.2187,2.3348,75.5315,0.0603,128.9125,0.02,1.0,0.8384,-0.007805702667963432,-1,-0.16783801129201947,-1,0.28322667372694,1
6720,2,11896.98,114.238,0.1992,2.6316,2.1929,2.3309999999999995,75.6855,0.0607,129.4861,0.02,1.0,0.8352,-0.006360674634315888,-1,-0.163379669985261,-1,0.27408179078361594,1
6721,2,11897.31,113.358,0.1982,2.6307,2.1849,2.3396999999999997,75.6135,0.0601,129.6853,0.02,1.0,0.8282,0.002920357517347427,1,-0.1534329393924736,-1,0.2982356996559038,1
6722,2,11897.64,112.296,0.201,2.6281,2.1941999999999995,2.355,75.5415,0.0587,129.8844,0.02,1.0,0.8198,0.005570854597851005,1,-0.14151486494051824,-1,0.2734289096840068,1
6723,2,11897.97,113.002,0.2046,2.6249,2.1795999999999998,2.3655,75.4586,0.0569,130.0642,0.02,1.0,0.8254,0.006837762377680079,1,-0.14946339111497764,-1,0.28254418727872,1
6724,2,11898.29,113.04,0.21,2.6229,2.1587,2.3702,75.1099,0.0556,129.7731,0.02,1.0,0.8257,0.0065001175174639325,1,-0.15015843854837385,-1,0.28598835431660485,1
6725,2,11898.62,115.294,0.2152,2.6226,2.1493,2.3819,74.7612,0.0551,129.482,0.02,1.0,0.8436,-0.005893366921048138,-1,-0.17614616070397915,-1,0.27772379268188696,1
6726,2,11898.95,116.035,0.2184,2.6237,2.1546,2.4102999999999994,74.4095,0.0557,129.1883,0.02,1.0,0.8495,-0.011918972391575244,-1,-0.1849562855475142,-1,0.25984388258866775,1
6727,2,11899.28,113.683,0.2193,2.6257,2.2173999999999996,2.4577,73.8829,0.0576,128.6053,0.02,1.0,0.8308,0.0013734784951952017,1,-0.15762384664640194,-1,0.2904586023492475,1
6728,2,11899.61,111.372,0.2172,2.6267,2.2912,2.5100999999999996,73.3517,0.0603,128.0172,0.02,1.0,0.8125,0.001800937863738139,1,-0.13184201609851698,-1,0.2856183412862181,1
6729,2,11899.93,109.555,0.2099,2.6255,2.3586999999999994,2.5596,72.8204,0.0626,127.4292,0.02,1.0,0.7981,0.0057224128897799265,1,-0.1124055865104765,-1,0.20518437262171774,1
6730,2,11900.26,108.186,0.2031,2.6223,2.4492,2.6263999999999994,72.2955,0.0636,125.9622,0.02,1.0,0.7872,0.009673197118186039,1,-0.09807969418216089,-1,0.13563931926510686,1
6731,2,11900.59,104.995,0.1895,2.6193,2.5494,2.7058999999999997,71.771,0.0638,124.4426,0.02,1.0,0.7619,0.02426477143184247,1,-0.06631340612523218,-1,0.07816659240200918,1
6732,2,11900.92,98.3982,0.1788,2.6189,2.6406999999999994,2.7722,71.2465,0.0642,122.9229,0.02,1.0,0.7095,0.031779975379779724,1,-0.007487379651252013,-1,0.2941035139680641,1
6733,2,11901.25,92.5264,0.1658,2.6211,2.859,2.878,71.1289,0.0646,122.3873,0.02,1.0,0.6629,0.041936698537295036,1,0.03875423149827384,1,0.30113237218803934,1
6734,2,11901.58,82.6688,0.1511,2.624,3.2207,3.0311999999999997,71.0588,0.0633,121.9667,0.02,1.0,0.5847,0.05641287612549445,1,0.10074729382654368,1,0.28102212004287264,1
6735,2,11901.9,75.0914,0.1337,2.6267,3.9656999999999996,3.3321000000000005,70.9887,0.0599,121.546,0.02,1.0,0.5245,0.04433988465010885,1,0.13789269557162243,1,0.30738593889256893,1
6736,2,11902.23,73.6658,0.1168,2.6305,4.5111,3.5771,71.0665,0.056,121.6063,0.02,1.0,0.5132,0.042249255688794396,1,0.14622268240736958,1,0.26987473136027473,1
6737,2,11902.56,80.536,0.107,2.6373,4.4206,3.5061999999999998,71.1709,0.0551,121.7533,0.02,1.0,0.5677,0.02470404513198521,1,0.11868248024063632,1,0.28986811745451546,1
6738,2,11902.89,93.0537,0.1094,2.6463,3.7991999999999995,3.2936999999999994,71.2754,0.0586,121.9002,0.02,1.0,0.6671,0.009059590915789562,1,0.041240754015234415,1,0.3225397996709276,1
6739,2,11903.21,100.429,0.1233,2.6532,3.4645,3.1717000000000004,71.5626,0.0643,122.3653,0.02,1.0,0.7256,0.0002555445029779335,1,-0.018813781348626435,-1,0.28763516388046906,1
6740,2,11903.54,105.798,0.1429,2.6531,3.2511,3.0724,71.8956,0.0678,122.9103,0.02,1.0,0.7682,0.006498009837965335,1,-0.06919744631795766,-1,0.1776479023608184,1
6741,2,11903.87,108.316,0.1621,2.6458,3.0298999999999996,2.9576999999999996,72.2287,0.0671,123.4553,0.02,1.0,0.7882,0.005620007878085254,1,-0.09547478243541718,-1,0.11969936158527217,1
6742,2,11904.2,111.6,0.1747,2.6358,2.8291999999999997,2.8381999999999996,72.6124,0.0641,124.3872,0.02,1.0,0.8143,0.007397160405382741,1,-0.13122260367947547,-1,0.19615912169307337,1
6743,2,11904.53,109.652,0.1857,2.628,2.7293,2.7756,73.0128,0.0616,125.4472,0.02,1.0,0.7988,0.012322507537362304,1,-0.11065586364463798,-1,0.24885695145868691,1
6744,2,11904.86,110.189,0.1905,2.6228,2.6655999999999995,2.7262999999999997,73.4133,0.0601,126.5071,0.02,1.0,0.8031,0.013295018789993118,1,-0.11645401209068496,-1,0.3082608620066237,1
6745,2,11905.18,112.049,0.1933,2.6185,2.4322,2.5919,73.7164,0.0584,127.1452,0.02,1.0,0.8178,0.009779315614087736,1,-0.13795835151904612,-1,0.30297308229502606,1
6746,2,11905.51,111.877,0.1979,2.6143,2.3003,2.484,73.9784,0.0559,127.6055,0.0204,1.0,0.8165,0.011901714507835393,1,-0.1368772198042052,-1,0.30180872249756563,1
6747,2,11905.84,114.4,0.1978,2.6113,2.3763999999999994,2.4987999999999997,74.2404,0.0536,128.0657,0.0221,1.0,0.8365,0.0011896741054404636,1,-0.16456124601290867,-1,0.28928260037125675,1
6748,2,11906.17,116.081,0.1931,2.6107,2.4842999999999997,2.5221,74.417,0.053,128.3206,0.0225,1.0,0.8498,-0.004426146142670451,-1,-0.1833760263128852,-1,0.27067049547441724,1
6749,2,11906.5,117.009,0.1907,2.6126,2.4954999999999994,2.4980999999999995,74.5485,0.0543,128.4674,0.0214,1.0,0.8572,0.0004944357434626401,1,-0.19434965455582187,-1,0.2633781574889429,1
6750,2,11906.82,114.793,0.189,2.616,2.4419,2.4627999999999997,74.6801,0.0566,128.6143,0.02,1.0,0.8396,0.006459263802554571,1,-0.1685358154692267,-1,0.2843433843102403,1
6751,2,11907.15,110.498,0.1885,2.6194,2.418,2.4409999999999994,74.764,0.0584,128.609,0.02,1.0,0.8055,0.02142028971264065,1,-0.12087726178344838,-1,0.3284631382477662,1
6752,2,11907.48,109.645,0.1894,2.6204,2.424,2.4253,74.817,0.0581,128.5052,0.02,1.0,0.7988,0.02400948115780399,1,-0.11180558042724442,-1,0.3059974481086686,1
6753,2,11907.81,109.389,0.1919,2.618,2.4525,2.4324999999999997,74.87,0.0556,128.4015,0.02,1.0,0.7967,0.02486631405758588,1,-0.10891465282804802,-1,0.29655987205388856,1
6754,2,11908.14,110.843,0.1958,2.6142,2.4749,2.4367,74.9396,0.0525,128.5847,0.0205,1.0,0.8083,0.015452077388001972,1,-0.12418128931358297,-1,0.3254459014819221,1
6755,2,11908.46,110.313,0.1991,2.6123,2.4692,2.4317,75.0224,0.0511,128.9939,0.0215,1.0,0.8041,0.01674275696676325,1,-0.11850640147497415,-1,0.30520947364726647,1
6756,2,11908.79,108.003,0.199,2.614,2.4375,2.4139999999999997,75.1052,0.0524,129.403,0.0206,1.0,0.7857,0.020897539619190497,1,-0.09460632973843985,-1,0.2765997187021487,1
6757,2,11909.12,107.22,0.1951,2.6181,2.4094,2.4013999999999998,75.1788,0.0552,130.2193,0.02,1.0,0.7795,0.021440300452260586,1,-0.08683928635446136,-1,0.2880285518772734,1
6758,2,11909.45,106.534,0.19,2.6218,2.3931999999999998,2.384,75.2437,0.0575,131.4245,0.02,1.0,0.7741,0.029246584670281406,1,-0.08010681100233796,-1,0.32682498400178117,1
